ID;Art;From;To;Length;Source;Target;ToblerSum;Weight
558393;land;NULL;NULL;3764;11054;8938;226.2126408;44.20619451
558395;water;NULL;NULL;32272;8979;17132;1934.391219;15.50875526
558397;land;NULL;NULL;2016;9095;9092;121.4169091;82.36085135
558399;land;NULL;NULL;3212;9092;9226;192.7447577;51.88208551
558401;land;NULL;NULL;4025;3165;12821;241.4443318;41.41741463
558403;land;NULL;NULL;12727;11153;1002;763.0732785;13.1049013
558405;land;NULL;NULL;15279;11153;11156;923.07297;10.83337973
558407;land;NULL;NULL;655;11156;11157;37.99505401;263.1921512
558409;land;NULL;NULL;1471;11157;11154;87.05419133;114.8709769
558411;land;NULL;NULL;759;11156;17162;46.58330437;214.6691854
558413;land;NULL;NULL;987;11155;11157;57.81258046;172.9727322
558415;land;NULL;NULL;10059;11154;11158;604.8358454;16.53341163
558417;land;NULL;NULL;532;11158;8927;31.59872938;316.4684212
558419;land;NULL;NULL;18493;11158;4355;1117.478354;8.948719199
558421;land;NULL;NULL;6815;9022;12455;412.7838368;24.22575476
558423;land;NULL;NULL;16209;7109;4355;973.6659192;10.27046321
558425;land;NULL;NULL;8496;4483;9137;508.4031682;19.66942896
558427;water;NULL;NULL;17821;11215;9654;1069.896893;28.04008518
558429;land;NULL;NULL;6975;11221;1866;434.1808115;23.0318792
558431;land;NULL;NULL;5110;11221;11219;305.2684843;32.75804911
558433;land;NULL;NULL;31327;11219;11220;1877.193472;5.327101415
558435;land;NULL;NULL;15821;11220;11222;947.5313271;10.55374077
558437;land;NULL;NULL;7500;11222;7881;450.9153578;22.17711113
558439;land;NULL;NULL;9036;11222;11223;540.5820463;18.49857957
558441;land;NULL;NULL;4246;11223;8925;253.5801756;39.43525939
558443;land;NULL;NULL;2415;17151;4312;147.3955144;67.84466976
558445;land;NULL;NULL;6569;4312;4218;393.6874122;25.40086295
558447;ferry;NULL;NULL;1308;907;9455;78.21288316;383.5685221
558449;land;NULL;NULL;10030;11264;9106;601.886491;16.61442838
558451;land;NULL;NULL;1494;11264;8970;89.15620414;112.1626935
558453;land;NULL;NULL;1639;9148;3771;95.37191417;104.8526716
558455;land;NULL;NULL;2870;11269;8390;179.7828945;55.62264434
558457;land;NULL;NULL;9887;11269;11270;600.4870548;16.65314834
558459;land;NULL;NULL;4264;11270;11271;253.8048403;39.40035182
558461;land;NULL;NULL;2627;11271;8373;156.2035612;64.01902697
558463;land;NULL;NULL;9871;11271;5855;594.6690699;16.81607554
558465;land;NULL;NULL;7619;9679;6774;459.1955366;21.77721516
558467;land;NULL;NULL;227;6774;11272;13.73630405;727.9978634
558469;land;NULL;NULL;867;11273;2931;50.49650857;198.0334935
558471;land;NULL;NULL;2611;11273;11274;156.1525158;64.03995446
558473;land;NULL;NULL;1301;11274;11272;79.09929744;126.4233732
558475;land;NULL;NULL;12032;6107;2105;723.1165708;13.82902896
558477;land;NULL;NULL;809;2105;13883;48.3310298;206.9064127
558479;land;NULL;NULL;3692;3555;13882;221.9029346;45.06474878
558481;land;NULL;NULL;14344;6107;11277;859.1618822;11.63925007
558483;land;NULL;NULL;2553;11277;9286;155.0933554;64.47729482
558485;land;NULL;NULL;430;11059;4865;25.07341187;398.8288492
558487;water;NULL;NULL;7595;11279;16859;458.3351667;65.45428363
558489;water;NULL;NULL;1591;11832;11279;95.0579573;315.5969353
558491;land;NULL;NULL;9009;11281;892;537.6963963;18.59785572
558493;land;NULL;NULL;592;11281;5319;34.74043137;287.8490452
558495;land;NULL;NULL;16254;11283;11282;971.8050227;10.29012998
558497;land;NULL;NULL;3550;11282;578;212.7440135;47.00484792
558499;land;NULL;NULL;9614;11282;7391;576.6389327;17.3418745
558501;land;NULL;NULL;3276;11283;11281;198.0728749;50.4864687
558503;land;NULL;NULL;7498;11283;11284;447.4423723;22.34924678
558505;land;NULL;NULL;241;11284;9120;14.46222763;691.45641
558507;water;NULL;NULL;16257;11321;9720;972.6943184;30.84216638
558509;land;NULL;NULL;384;11332;7972;23.68964145;422.1254264
558511;land;NULL;NULL;3126;11336;8054;187.5609274;53.3160085
558513;land;NULL;NULL;17350;11336;7063;1042.173046;9.595335472
558515;land;NULL;NULL;14834;7063;9680;890.1028184;11.23465716
558517;land;NULL;NULL;181;11376;2491;12.04703032;830.0800892
558519;land;NULL;NULL;689;11399;4323;41.92817051;238.5031324
558521;water;NULL;NULL;19409;11725;10300;1168.136585;25.68192828
558523;water;NULL;NULL;2515;10300;10291;152.1861838;197.1269615
558525;land;NULL;NULL;1186;11407;4301;71.60702155;139.6511094
558527;land;NULL;NULL;6143;2745;4678;362.8145015;27.56229412
558529;land;NULL;NULL;10389;11409;9416;628.7486069;15.9046078
558531;land;NULL;NULL;6808;11409;1424;414.860277;24.10450109
558533;land;NULL;NULL;5819;1424;11410;345.2361779;28.96567811
558535;land;NULL;NULL;555;11410;659;33.70498994;296.6919741
558537;land;NULL;NULL;3149;11411;17064;186.4885755;53.62258773
558539;land;NULL;NULL;11081;11411;11412;690.1941983;14.48867583
558541;land;NULL;NULL;5919;11412;8831;352.7758101;28.3466148
558543;land;NULL;NULL;322;11430;687;22.06764545;453.1521055
558545;water;NULL;NULL;21428;9182;1375;1282.907166;23.38438883
558547;land;NULL;NULL;8630;11219;11452;518.660762;19.28042515
558549;land;NULL;NULL;2611;11452;3273;156.947792;63.71545512
558551;land;NULL;NULL;3581;9574;8031;215.3337952;46.43952888
558553;land;NULL;NULL;602;7314;11527;34.68020206;288.3489543
558555;land;NULL;NULL;3829;10090;17136;229.5694714;43.55979886
558557;land;NULL;NULL;5715;5453;11523;340.6172431;29.35846673
558559;land;NULL;NULL;7320;11523;11522;437.8677814;22.83794429
558561;land;NULL;NULL;5284;11522;11521;319.2544308;31.32297953
558563;land;NULL;NULL;4301;11521;11520;257.2459546;38.87330324
558565;land;NULL;NULL;8923;11520;9595;534.1259709;18.72217519
558567;land;NULL;NULL;8998;10987;11527;541.3375332;18.47276308
558569;water;1618;NULL;4981;9658;11532;299.1221591;100.2934724
558571;water;1381;1517;10391;8957;8956;622.0929108;48.22430779
558573;land;NULL;NULL;2196;8294;8885;134.6186786;74.28389659
558575;land;NULL;NULL;873;7705;14638;56.88006935;175.8085058
558577;land;NULL;NULL;6752;1971;10445;406.100662;24.62443659
558579;land;NULL;NULL;559;11588;122;32.88854942;304.0571925
558581;land;NULL;NULL;6585;11589;5238;408.5944913;24.47414298
558583;land;NULL;NULL;10307;3132;3640;619.6558632;16.1379898
558585;land;NULL;NULL;7389;7989;1667;442.7008095;22.58861919
558587;land;NULL;NULL;247;767;11590;14.46451525;691.3470534
558589;land;NULL;NULL;513;11591;9103;29.77122766;335.8947811
558591;land;NULL;NULL;13759;11527;9580;827.0209652;12.09159189
558593;land;NULL;NULL;4399;10423;10421;264.2113185;37.8484921
558595;land;NULL;NULL;105;9339;11626;6.389650878;1565.030733
558597;water;NULL;NULL;185;11636;9344;11.61478933;2582.91383
558599;water;NULL;NULL;102;11637;11636;6.407700746;4681.866584
558601;water;1601;NULL;5198;8893;11637;312.4197513;96.02465873
558603;water;1601;NULL;14686;8892;8893;898.376354;33.39357705
558605;water;1601;NULL;18617;4868;8892;1141.477531;26.28172626
558607;land;NULL;NULL;52;11640;9265;3.509758276;2849.199066
558609;land;NULL;NULL;48;8999;8997;2.850671881;3507.94494
558611;land;NULL;NULL;6898;11656;10420;409.4154468;24.42506769
558613;land;NULL;NULL;2596;11660;9374;156.2876553;63.98458011
558615;land;NULL;NULL;2203;11662;9394;131.321875;76.14877565
558617;land;NULL;NULL;3031;11663;10916;182.9138526;54.67054496
558619;land;NULL;NULL;2059;8012;8403;119.8596862;83.43088751
558621;land;NULL;NULL;8166;8403;11672;485.0871276;20.61485336
558623;land;NULL;NULL;3242;8403;11673;195.7714054;51.07998271
558625;land;NULL;NULL;283;6864;11672;17.23662667;580.1599229
558627;land;NULL;NULL;4657;11673;6864;273.5003098;36.56302989
558629;land;NULL;NULL;529;11714;975;31.35524323;318.9259266
558631;land;NULL;NULL;341;11028;11713;20.34404828;491.5442522
558633;water;NULL;NULL;33316;10823;13364;1995.946123;15.03046583
558635;land;NULL;NULL;315;11720;11714;18.65868176;535.9435425
558637;land;NULL;NULL;4898;11720;11719;295.8638766;33.79932729
558639;land;NULL;NULL;18712;11719;11721;1131.848961;8.8351011
558641;land;NULL;NULL;3572;11721;5625;217.3686901;46.00478568
558643;water;NULL;NULL;10256;9288;11725;614.6692985;48.80673245
558645;water;NULL;NULL;11672;16859;9287;697.2044664;43.02898424
558647;land;NULL;NULL;678;2199;11756;40.55498116;246.5788348
558649;land;NULL;NULL;3627;4258;5404;220.0479734;45.44463576
558651;water;1348;1562;19919;9339;11787;1201.720533;24.96420688
558653;land;NULL;NULL;72;9337;11787;4.346552769;2300.673782
558655;water;1348;NULL;2030;11787;11790;121.1645361;247.597201
558657;land;NULL;NULL;303;11788;9417;17.87484455;559.4454245
558659;land;NULL;NULL;99;11788;11789;6.135113592;1629.961671
558661;water;1348;NULL;33126;11790;11789;1997.206481;15.0209807
558663;land;NULL;NULL;76;8665;9549;4.547870891;2198.83111
558665;land;NULL;NULL;5984;8665;11793;358.8104033;27.86987197
558667;land;NULL;NULL;4533;9549;4603;273.4820734;36.56546799
558669;land;NULL;NULL;4016;11793;10289;242.317217;41.26821908
558671;land;NULL;NULL;6336;9287;11794;383.1355904;26.10042045
558673;land;NULL;NULL;2637;11794;9621;156.3700097;63.95088174
558675;land;NULL;NULL;12993;7881;3672;787.6752041;12.69558817
558677;land;NULL;NULL;387;11796;2802;23.60602256;423.6207084
558679;land;NULL;NULL;16922;11043;11029;1026.446706;9.742347017
558681;land;NULL;NULL;1156;11033;11802;68.79731459;145.3545107
558683;water;NULL;NULL;24660;11802;11714;1484.190798;20.21303463
558685;land;NULL;NULL;9025;11802;11029;546.7681935;18.28928624
558687;water;NULL;NULL;8358;9454;9455;500.8073426;59.90327507
558689;land;NULL;NULL;8478;241;10106;514.3096403;19.44353988
558691;land;NULL;NULL;9708;7322;11810;580.122534;17.23773757
558693;land;NULL;NULL;511;11819;11274;30.30205276;330.0106458
558695;water;NULL;NULL;265;11832;10291;16.35294159;1834.532328
558697;land;NULL;NULL;1515;11831;11830;91.34881658;109.4704932
558699;land;NULL;NULL;7394;418;6564;443.8759241;22.5288182
558701;water;NULL;NULL;586;9040;11925;34.6137346;866.7079802
558703;water;NULL;1541;2323;11926;11925;138.9869136;215.8476595
558705;water;1542;NULL;2373;11926;9990;142.7277042;210.1904474
558707;land;NULL;NULL;3415;2127;9200;205.29088;48.71136994
558709;land;NULL;NULL;4049;6607;8994;243.5251604;41.06351878
558711;land;NULL;NULL;1785;11929;10120;106.0831598;94.26566876
558713;land;NULL;NULL;3108;11928;11927;186.7586882;53.54503234
558715;land;NULL;NULL;2319;11928;11929;141.671858;70.58564871
558717;land;NULL;NULL;2643;11927;895;159.4410745;62.71909564
558719;land;NULL;NULL;106;6392;11930;6.372021085;1569.360783
558721;land;NULL;NULL;19522;8995;11931;1179.836643;8.475749638
558723;land;NULL;NULL;2491;11932;9603;150.3023614;66.53255416
558725;land;NULL;NULL;7684;11931;11932;462.2669687;21.6325212
558727;land;NULL;NULL;18601;318;11933;1121.450379;8.917024051
558729;land;NULL;NULL;11672;11933;11934;697.3930379;14.33911648
558731;land;NULL;NULL;2913;11934;4541;174.0054453;57.46946588
558733;land;NULL;NULL;1481;4541;9858;88.6494549;112.8038521
558735;land;NULL;NULL;21348;11972;10827;1291.971845;7.740106752
558737;land;NULL;NULL;5139;2817;10828;312.7346761;31.9759872
558739;land;NULL;NULL;1875;10829;2817;111.9044531;89.3619487
558741;land;NULL;NULL;19944;11972;11796;1198.04703;8.346917732
558743;land;NULL;NULL;12431;9423;10105;757.5062059;13.20121198
558745;land;NULL;NULL;122;3580;11637;7.676503549;1302.676399
558747;land;NULL;NULL;6335;12048;10159;379.2367609;26.36875174
558749;land;NULL;NULL;1458;12047;5522;88.82266706;112.5838745
558751;land;NULL;NULL;1777;5522;12048;105.1662919;95.08750211
558753;land;NULL;NULL;4509;12084;9988;269.9466684;37.04435421
558755;water;NULL;NULL;12694;12084;11321;758.3677803;39.55864263
558757;water;NULL;NULL;5483;12099;7419;327.327407;91.65135384
558759;water;NULL;NULL;28155;4310;9182;1684.239585;17.81219268
558761;land;NULL;NULL;663;12099;1403;39.50011464;253.1638222
558763;water;NULL;NULL;2053;9742;12099;122.5835763;244.7309901
558765;land;NULL;NULL;837;12147;9093;49.88132928;200.4758122
558767;land;NULL;NULL;9714;8292;1580;595.1595251;16.80221786
558769;land;NULL;NULL;6859;8643;1088;415.5102086;24.06679738
558771;land;NULL;NULL;4069;12187;12190;241.0619627;41.48311035
558773;land;NULL;NULL;1168;12190;8884;70.70765295;141.4274068
558775;land;NULL;NULL;14443;12190;12188;919.6272513;10.87397093
558777;water;NULL;NULL;1601;12212;11279;96.24553679;311.7027657
558779;water;NULL;NULL;1600;10300;12212;96.11748439;312.1180313
558781;water;NULL;NULL;2189;9455;12214;130.7477221;229.4495042
558783;water;1601;NULL;9257;11639;8890;567.2535563;52.88640268
558785;water;1601;NULL;4762;8890;8894;288.6963826;103.9153997
558787;water;1601;NULL;11326;8894;12235;692.5659052;43.31717714
558789;land;NULL;NULL;220;4868;12236;11.9943993;833.7224522
558791;land;NULL;NULL;111;9458;4868;6.060697017;1649.975237
558793;water;1601;NULL;15897;8891;4868;974.0402941;30.79954719
558795;water;1601;NULL;14589;12235;8891;888.2694376;33.77353619
558797;land;NULL;NULL;14258;9785;9787;859.45881;11.63522892
558799;land;NULL;NULL;7333;12455;5878;442.1593979;22.61627831
558801;land;NULL;NULL;289;12721;60;17.58288919;568.734745
558803;land;NULL;NULL;384;12721;12828;24.72480413;404.4521424
558805;land;NULL;NULL;225;12724;12733;13.36899214;747.999542
558807;land;NULL;NULL;9529;12725;12726;568.5573149;17.58837629
558809;land;NULL;NULL;763;12726;1610;47.60457998;210.0638217
558811;land;NULL;NULL;15703;12733;2185;925.1621226;10.80891636
558813;land;NULL;NULL;9902;12733;12725;587.1412778;17.03167598
558815;land;NULL;NULL;5211;12736;12735;322.3486544;31.02231035
558817;land;NULL;NULL;4676;12735;12734;292.4101145;34.19854343
558819;land;NULL;NULL;3560;12734;9324;214.4718881;46.62615733
558821;land;NULL;NULL;6211;12735;9324;383.0263294;26.10786578
558823;land;NULL;NULL;656;12736;2185;38.66266968;258.6474261
558825;land;NULL;NULL;620;12819;8188;36.87380795;271.1952076
558827;land;NULL;NULL;18457;12819;12820;1119.744321;8.930610148
558829;land;NULL;NULL;1381;12820;102;83.49850717;119.7626202
558831;land;NULL;NULL;9438;12820;9602;572.6091082;17.4639206
558833;land;NULL;NULL;4179;9602;12822;248.389073;40.25941994
558835;land;NULL;NULL;2354;12821;7973;142.4861141;70.18227749
558837;land;NULL;NULL;4802;12822;12821;289.4505152;34.54821974
558839;land;NULL;NULL;5170;12823;5406;312.8136606;31.96791336
558841;land;NULL;NULL;8105;12823;12824;507.409313;19.70795518
558843;land;NULL;NULL;2877;12824;9427;179.0088573;55.86315757
558845;land;NULL;NULL;4125;10459;12825;259.5959339;38.5214046
558847;land;NULL;NULL;459;12825;1541;26.3068815;380.1286746
558849;land;NULL;NULL;661;288;9395;37.57917367;266.1048401
558851;land;NULL;NULL;485;12826;2742;28.85295171;346.5849907
558853;land;NULL;NULL;155;8921;12826;9.822612924;1018.059052
558855;land;NULL;NULL;6413;12828;12724;415.8770635;24.04556749
558857;land;NULL;NULL;4431;12828;12743;286.3326976;34.92440816
558859;land;NULL;NULL;264;771;12833;15.5084965;644.8078317
558861;land;NULL;NULL;817;12833;12829;46.97046821;212.89973
558863;land;NULL;NULL;2901;12830;12829;179.0414691;55.85298226
558865;land;NULL;NULL;6401;12830;12831;417.3449997;23.96099152
558867;land;NULL;NULL;13295;12831;12827;790.2165537;12.65475894
558869;land;NULL;NULL;6187;12827;12837;397.9821042;25.12675795
558871;land;NULL;NULL;1642;12837;9308;100.2541446;99.74649968
558873;land;NULL;NULL;7525;12831;8920;440.744847;22.68886424
558875;land;NULL;NULL;6146;12830;12853;367.5564588;27.2067046
558877;land;NULL;NULL;1323;12864;8931;81.86396358;122.1538704
558879;land;NULL;NULL;11046;12864;12853;667.5603005;14.97992015
558881;land;NULL;NULL;6020;4040;2084;374.1783956;26.72522016
558883;land;NULL;NULL;3288;2864;12735;201.1523094;49.71357292
558885;land;NULL;NULL;12482;9789;721;746.9810391;13.38722066
558887;land;NULL;NULL;8499;9124;5609;510.4792452;19.58943501
558889;land;NULL;NULL;3064;1538;10120;182.2885673;54.85807556
558891;land;NULL;NULL;10959;6954;2945;668.0354017;14.96926656
558893;land;NULL;NULL;1262;13358;13359;82.23595155;121.6013168
558895;land;NULL;NULL;712;13358;2945;42.98779288;232.6241784
558897;land;NULL;NULL;8494;13359;13357;505.6259642;19.77746537
558899;land;NULL;NULL;24319;13359;13360;1461.779379;6.84097761
558901;land;NULL;NULL;5610;13360;10298;334.9599111;29.85431889
558903;land;NULL;NULL;2013;9305;13361;120.4530442;83.0199026
558905;land;NULL;NULL;1946;13361;13362;117.7235064;84.94480248
558907;land;NULL;NULL;130;13362;13363;8.053638273;1241.674838
558909;land;NULL;NULL;12231;13363;10916;750.7823222;13.31943987
558911;land;NULL;NULL;382;13365;11027;22.80349853;438.5292014
558913;water;NULL;NULL;43580;11802;13364;2607.501563;11.50526635
558915;water;NULL;NULL;835;13365;13364;50.19063191;597.7211057
558917;land;NULL;NULL;619;9594;13366;36.94546389;270.6692229
558919;water;NULL;NULL;11510;13366;13367;687.1914566;43.65595601
558921;land;1546;NULL;11505;13366;13367;687.0367409;14.55526234
558923;land;NULL;NULL;8886;13368;8498;529.6314546;18.88105382
558925;land;NULL;NULL;26604;10908;13385;1604656;6.231865272
558927;land;NULL;NULL;279;13385;9305;17.26139891;579.3273217
558929;land;NULL;NULL;89;13475;9186;5.29855219;1887.308012
558931;land;NULL;NULL;5086;9186;7893;310.8173521;32.17323593
558933;land;NULL;NULL;7587;13482;13483;456.3177999;21.91455166
558935;land;NULL;NULL;1032;13483;2201;60.95572015;164.0535125
558937;land;NULL;NULL;86;13664;9318;5.123478385;1951.799002
558939;land;NULL;NULL;141;9654;13664;8.458403238;1182.256239
558941;land;NULL;NULL;3962;3555;9288;237.9541576;42.02490136
558943;land;NULL;NULL;4640;3555;13883;276.7934782;36.12801885
558945;land;NULL;NULL;7216;2105;812;434.5014207;23.01488447
558947;land;NULL;NULL;5508;13883;11275;329.9992289;30.30310112
558949;land;NULL;NULL;1533;11275;11276;93.07078902;107.4450975
558951;ferry;1550;NULL;21383;1375;9182;1280.684602;23.42497127
558953;land;NULL;NULL;409;13882;812;24.93111731;401.1051681
558955;land;NULL;NULL;6323;14639;14641;394.2240349;25.36628697
558957;land;NULL;NULL;8664;14638;1725;514.8039899;19.42486888
558959;land;NULL;NULL;4529;14637;14638;271.2103177;36.87175357
558961;land;NULL;NULL;2589;14641;14637;160.7435115;62.21090922
558963;land;NULL;NULL;90;14640;14641;5.322344257;1878.871324
558965;land;NULL;NULL;1955;14639;4454;114.2449976;87.53118484
558967;land;NULL;NULL;15938;9202;9574;960.7784788;10.40822648
558969;land;NULL;NULL;317;5702;16344;18.93749483;528.0529494
558971;land;NULL;NULL;191;16368;2841;11.3361786;882.1314798
558973;land;NULL;NULL;314;12853;8922;18.25260574;547.8669809
558975;land;NULL;NULL;419;16859;11727;25.23149543;396.3300561
558977;land;NULL;NULL;3229;11727;16860;195.5216169;51.14523988
558979;land;NULL;NULL;2891;17120;17118;172.511723;57.96707509
558981;land;NULL;NULL;20556;17118;17131;1229.931868;8.130531669
558983;land;NULL;NULL;4140;17119;17129;249.8768952;40.01970648
558985;land;NULL;NULL;382;17131;17119;23.0198704;434.4073109
558987;land;NULL;NULL;3245;17130;3329;194.9130749;51.30492146
558989;land;NULL;NULL;3656;17130;17131;219.0684868;45.64782524
558991;land;NULL;NULL;4833;17138;11062;293.9246715;34.02232262
558993;land;NULL;NULL;83;11062;17132;5.074293438;1970.717721
